port_ID	port_name	lat	lon	buffer_in_KM	buffer_out_KM	Timezone	Shift1	Shift2	Shift3	Shift4	Shift5	Shift6	Shift7	Shift8	Shift9	ToUTC1	ToUTC2	ToUTC3	ToUTC4	ToUTC5	ToUTC6	ToUTC7	ToUTC8	ToUTC9	locode
724	Hammerfest	70.666667	23.666667	24.1402	24.1402	Europe/Oslo	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	
2211	Hamrawein			24.1402	24.1402																				
814	Hanjiang			24.1402	24.1402																				
327	Hanjin Subic Shipyard	14.80916936	120.2133913	2.811377261	2.811377261	Asia/Manila	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	
1371	Hanko			24.1402	24.1402																				
3166	Hanoytangen			24.1402	24.1402																				
968	Hans Weert			24.1402	24.1402																				
3135	Hanstholm			24.1402	24.1402																				
850	Ajman			24.1402	24.1402																				
851	Akita			24.1402	24.1402																				
2106	Akitafunagawa			24.1402	24.1402																				
3143	Akranes			24.1402	24.1402																				
2314	Aktau			24.1402	24.1402																				
956	Akureyri			24.1402	24.1402																				
1041	Al Duqm			24.1402	24.1402																				
1042	Al Hamriya Port			24.1402	24.1402																				
3148	Al Hoceima			24.1402	24.1402																				
1043	Al Jazirat Al Hamra			24.1402	24.1402																				
300	Al Jubail	27.02855278	49.68507633	32.44284945	32.44284945	Asia/Riyadh	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	SAJUB
1044	AL Khaleej Oil Field			24.1402	24.1402																				
92	Al Khoms	32.67466994	14.24799333	24.1402	24.1402	Africa/Tripoli	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	
629	Al Shaheen	26.5666666667	51.9833333333	0.0	0.0																				QAASN
1045	Al-Muajjiz			24.1402	24.1402																				
689	Alang	21.3833333333	72.2166666667	0.0	0.0	Asia/Calcutta	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	INALA
1046	Albany			24.1402	24.1402																				
1047	Albany (AU)			24.1402	24.1402																				
1048	Alcanar			24.1402	24.1402																				
114	Alexandria	31.16992788	29.79311311	11.59	11.59	Africa/Cairo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	EGALY
1049	Alexandroupolis			24.1402	24.1402																				
340	Algeciras	36.13822667	-5.431922114	3.168377864	3.168377864	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESALG
381	Algier	36.76250086	3.077608547	24.1402	24.1402	Africa/Algiers	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	DZALG
835	Algiers			24.1402	24.1402																				
513	Aliaga	38.833333	26.933333	3.866658434	3.866658434	Europe/Istanbul	2015-03-29 04:00:00	2015-11-08 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	TRALI
852	Alicante			24.1402	24.1402																				
3151	Aliveri Bay			24.1402	24.1402																				
805	Almeria			24.1402	24.1402																				
1050	Almirante			24.1402	24.1402																				
621	Altagracia	10.6	-71.6166666667	0.0	0.0	America/Caracas	2016-05-01 03:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	VEMAR
93	Altamira	22.41941859	-97.64820324	25.27	25.27	America/Mexico_City	2015-04-07 07:59:59	2015-10-27 07:00:00	2016-04-05 07:59:59	2016-11-01 07:00:00	2017-04-04 07:59:59	2017-10-31 07:00:00	2018-04-03 07:59:59	2018-10-30 07:00:00	2019-04-09 07:59:59	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	MXATM
853	Altinova			24.1402	24.1402																				
1051	Alumar			24.1402	24.1402																				
854	Amamapare			24.1402	24.1402																				
514	Ambarli	40.966667	28.7	1.267754473	1.267754473	Europe/Istanbul	2015-03-29 04:00:00	2015-11-08 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	TRAMR
1052	Ambes			24.1402	24.1402																				
855	Ambon			24.1402	24.1402																				
442	Ambriz			24.1402	24.1402																				
3112	Berwick-upon-Tweed			24.1402	24.1402																				
2117	Beypore			24.1402	24.1402																				
1123	Big Bend			24.1402	24.1402																				
1124	Bijela			24.1402	24.1402																				
159	Bilbao	43.34497459	-3.044837899	24.1402	24.1402	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESBIO
408	Bilixiang	26.44963506	119.7140776	24.1402	24.1402	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNBLI
578	Bintulu	3.266666667	113.0666667	24.1402	24.1402	Asia/Kuala_Lumpur	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	MYBTU
3137	Biringkassi			24.1402	24.1402																				
1125	Birkenhead			24.1402	24.1402																				
3079	Bissau	11.866667	-15.633333	24.1402	24.1402	Africa/Bissau	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GWOXB
792	Bitung			24.1402	24.1402																				
807	Bizerte			24.1402	24.1402																				
1126	Blacks Harbour			24.1402	24.1402																				
1127	Blaye			24.1402	24.1402																				
491	Bluff	-46.6	168.35	24.1402	24.1402	Pacific/Auckland	2015-04-05 02:00:00	2015-09-27 03:00:00	2016-04-03 02:00:00	2016-09-25 03:00:00	2017-04-02 02:00:00	2017-09-24 03:00:00	2018-04-01 02:00:00	2018-09-30 03:00:00	2019-04-07 02:00:00	-13.0	-12.0	-13.0	-12.0	-13.0	-12.0	-13.0	-12.0	-13.0	NZBLU
55	Blyth	55.11923805	-1.497912254	6.967731469	6.967731469	Europe/London	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	
1128	Bodoe			24.1402	24.1402																				
1129	Bojden			24.1402	24.1402																				
1130	Bojonegara			24.1402	24.1402																				
3048	Boma	-5.85	13.05	24.1402	24.1402	Africa/Kinshasa	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	CDBOA
1131	Bonga Offshore Terminal			24.1402	24.1402																				
1132	Bonifacio			24.1402	24.1402																				
714	Bonny	4.45	7.166667	12.36758551	12.36758551	Africa/Lagos	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1133	Bontang			24.1402	24.1402																				
715	Bontang Badak LNG Terminal	-34.0691870672	-59.0289635676	0.0	0.0	America/Buenos_Aires	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	
793	Bordeaux			24.1402	24.1402																				
1134	Borkum			24.1402	24.1402																				
1135	Boryeong			24.1402	24.1402																				
520	Bosphorus	-34.0691870672	-59.0289635676	0.0	0.0	America/Buenos_Aires	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	TRXXX
400	Boston	42.34217295	-71.01772045	22.69	22.69	America/New_York	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	5.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0	5.0	USBOS
1136	Boulogne-sur-Mer			24.1402	24.1402																				
1137	Bouri Field Offshore Terminal			24.1402	24.1402																				
1138	Bowen			24.1402	24.1402																				
1139	BP Hamble Solent Terminal			24.1402	24.1402																				
1140	Braefoot Point			24.1402	24.1402																				
1141	Brake			24.1402	24.1402																				
1142	Bratislava			24.1402	24.1402																				
3155	Breiviken			24.1402	24.1402																				
377	Coega	-33.80106166	25.68413818	9.000086818	9.000086818	Africa/Johannesburg	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	ZAZBA
1215	Coeymans			24.1402	24.1402																				
17	Colombo	6.946710831	79.84723346	26.07	26.07	Asia/Colombo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	LKCMB
47	Colon	9.364233963	-79.90306675	1.058115568	1.058115568	America/Panama	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	PAONX
1216	Come by Chance			24.1402	24.1402																				
319	Conakry	9.511487849	-13.722147	24.1402	24.1402	Africa/Conakry	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GNCKY
1217	Concepcion del Uruguay			24.1402	24.1402																				
3242	Conneaut			24.1402	24.1402																				
77	Constanta	44.13965468	28.65551199	18.17682103	18.17682103	Europe/Bucharest	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	ROCND
77	Constantza	44.13965468	28.65551199	18.17682103	18.17682103	Europe/Bucharest	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	ROCND
1218	Contrecoeur			24.1402	24.1402																				
1219	Coos Bay			24.1402	24.1402																				
89	Copenhagen	55.7109395	12.60377979	13.19142297	13.19142297	Europe/Copenhagen	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	DKCPH
1220	Coquimbo			24.1402	24.1402																				
1221	Corcubion			24.1402	24.1402																				
1222	Cordova			24.1402	24.1402																				
1223	Corfu			24.1402	24.1402																				
960	Corinto			24.1402	24.1402																				
380	Cork	51.85796189	-8.359248415	24.1402	24.1402	Europe/Dublin	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	IEORK
169	Coronel	-37.03351668	-73.15285262	16.81681054	16.81681054	America/Santiago	2016-05-14 23:00:00	2016-08-14 01:00:00	2017-05-13 23:00:00	2017-08-13 01:00:00	2018-05-12 23:00:00	2018-08-12 01:00:00	2019-05-11 23:00:00	2019-08-11 01:00:00	2020-05-09 23:00:00	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	CLCNL
1224	Corpus Christi			24.1402	24.1402																				
1225	Corralejo			24.1402	24.1402																				
29	Coryton	51.50671	0.5083515	6.437821358	6.437821358	Europe/London	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	GBCOY
399	Cotonou	6.346967669	2.421122081	51.38654824	51.38654824	Africa/Porto-Novo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	BJCOO
453	Courrensan Offshore			24.1402	24.1402																				
1226	Covenas Offshore			24.1402	24.1402																				
1227	Cowes			24.1402	24.1402																				
1228	Coxen Hole			24.1402	24.1402																				
1229	Cozumel			24.1402	24.1402																				
1230	Crib Point			24.1402	24.1402																				
47	Cristobal	9.364233963	-79.90306675	1.058115568	1.058115568	America/Panama	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	PACTB
1231	Crockett			24.1402	24.1402																				
3226	Crofton	48.866667	-123.633333	16.81630027	16.81630027	America/Vancouver	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	7.0	8.0	7.0	8.0	7.0	8.0	7.0	8.0	7.0	CACRO
1232	Crotone			24.1402	24.1402																				
1233	Cul de Sac			24.1402	24.1402																				
3216	Culao			24.1402	24.1402																				
871	Curacao			24.1402	24.1402																				
526	FAPS	-34.0691870672	-59.0289635676	0.0	0.0	America/Buenos_Aires	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	USEWR
877	Farsund			24.1402	24.1402																				
1299	Faslane			24.1402	24.1402																				
683	Fateh Island	25.2833333333	54.3166666667	0.0	0.0	Asia/Dubai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	AEFAT
1300	Favignana			24.1402	24.1402																				
2098	Favignulla			24.1402	24.1402																				
1301	Fawley			24.1402	24.1402																				
3085	Fecamp			24.1402	24.1402																				
1302	Fedje			24.1402	24.1402																				
128	Felixstowe	51.95819378	1.297748996	33.47	33.47	Europe/London	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	GBFXT
1303	Fengqiancun			24.1402	24.1402																				
464	Feodosiya			24.1402	24.1402																				
1304	Fernandina			24.1402	24.1402																				
1305	Ferndale			24.1402	24.1402																				
878	Fernulldina			24.1402	24.1402																				
2215	Ferrypoint Oldenb++ttel South			24.1402	24.1402																				
2210	Ferrypoint OldenbÃ¼ttel South			24.1402	24.1402																				
838	Figueira da Foz			24.1402	24.1402																				
1306	Finnart Oil Terminal			24.1402	24.1402																				
3183	Fisherman Islands			24.1402	24.1402																				
1307	Fiumicino			24.1402	24.1402																				
1308	Flensburg			24.1402	24.1402																				
964	Floro			24.1402	24.1402																				
1309	Flotta			24.1402	24.1402																				
1310	Folegandros			24.1402	24.1402																				
1311	Formia			24.1402	24.1402																				
3029	Forno			24.1402	24.1402																				
1312	Forsand			24.1402	24.1402																				
753	Fort de France	14.6	-61.066667	24.1402	24.1402	America/Martinique	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	
218	Fort Lauderdale	26.175625	-80.13808	22.69842854	22.69842854	America/New_York	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	5.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0	5.0	USFLL
2128	Fort Pierce			24.1402	24.1402																				
25	Fortaleza	-3.712744808	-38.46051688	21.19646431	21.19646431																				BRFOR
161	Fos sur Mer	43.41454207	4.840419128	5.843660114	5.843660114	Europe/Paris	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	FRFOS
161	Fos-sur-Mer	43.41454207	4.840419128	5.843660114	5.843660114	Europe/Paris	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	FRFOS
636	Foshan	22.9841	113.0680139	11.19807362	11.19807362	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNFOS
1313	Fournoi			24.1402	24.1402																				
101	Foxhol			24.1402	24.1402																				
1314	Foynes			24.1402	24.1402																				
1372	Hardeshoj			24.1402	24.1402																				
1373	Harlingen			24.1402	24.1402																				
3222	Harmac	49.133333	-123.85	16.81630027	16.81630027	America/Vancouver	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	7.0	8.0	7.0	8.0	7.0	8.0	7.0	8.0	7.0	CAHMC
506	Harnosand	62.633333	17.933333	18.78898687	18.78898687	Europe/Stockholm	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	SEHND
1374	Hartlepool			24.1402	24.1402																				
1375	Harwich			24.1402	24.1402																				
1376	Hastings			24.1402	24.1402																				
1377	Haugesund			24.1402	24.1402																				
2133	Havana			24.1402	24.1402																				
1378	Havneby			24.1402	24.1402																				
1379	Havre St Pierre			24.1402	24.1402																				
1380	Hay Point			24.1402	24.1402																				
517	Haydarpasa	41.0	29.016667	12.25121737	12.25121737	Europe/Istanbul	2015-03-29 04:00:00	2015-11-08 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	TRHAY
3160	Hazira	21.083333	72.633333	24.1402	24.1402	Asia/Calcutta	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	INHZA
830	Heimaey			24.1402	24.1402																				
1381	Hekou			24.1402	24.1402																				
3074	Hel			24.1402	24.1402																				
1382	Helgoland			24.1402	24.1402																				
187	Helsingborg	56.02949049	12.69239435	17.95187643	17.95187643	Europe/Stockholm	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	SEHEL
1383	Helsingor			24.1402	24.1402																				
209	Helsinki	60.21436678	25.18997183	13.16584886	13.16584886	Europe/Helsinki	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	FIHEL
1384	Heltermaa			24.1402	24.1402																				
641	Heraklion	35.35	25.15	0.0	0.0	Europe/Athens	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	GRHER
1385	Heysham			24.1402	24.1402																				
1386	Higashi Harima			24.1402	24.1402																				
1387	Hilo			24.1402	24.1402																				
725	Himeji	34.75	134.633333	7.819646893	7.819646893	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	
